id,pas_key,dob,gender,hos_num,nhs_num,last_modified_user_id,last_modified_date,created_user_id,created_date,gp_id,date_of_death,practice_id,ethnic_group_id,contact_id
19409,1009439,"1978-01-12","F","1009439","2392559486",1,"2012-10-05 12:24:31",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9526
19410,1009440,"1955-08-19","M","1009440","5199462406",1,"2012-10-05 12:24:31",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9527
19411,1009441,"1958-05-25","F","1009441","7309327181",1,"2012-10-05 12:24:31",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9528
19412,1009442,"1960-08-18","M","1009442","3123172024",1,"2012-10-05 12:24:31",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9529
19413,1009444,"1964-07-14","F","1009444","4851172352",1,"2012-10-05 12:24:31",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9530
19414,1009445,"1954-08-23","F","1009445","2236908066",1,"2012-10-05 12:24:31",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9531
19415,1009446,"1960-03-08","F","1009446","8654521351",1,"2012-10-05 12:24:31",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9532
19416,1009447,"1933-10-08","M","1009447","8709122850",1,"2012-10-05 12:24:31",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9533
19417,1009448,"1944-05-23","F","1009448","7164927268",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9534
19418,1009449,"1920-06-03","F","1009449","1035487271",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9535
19419,1009450,"1945-09-18","M","1009450","9089211131",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9536
19420,1009451,"1958-09-24","F","1009451","2352294049",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9537
19421,1009452,"1944-06-13","M","1009452","7183061273",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9538
19422,1009453,"1954-09-27","F","1009453","7613935218",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9539
19423,1009454,"1969-05-01","M","1009454","6015869444",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9540
19424,1009455,"1952-06-11","F","1009455","8021888666",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9541
19425,1009456,"1934-06-14","F","1009456","8312488479",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9542
19426,1009457,"1952-11-02","F","1009457","1539189801",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9543
19427,1009458,"1922-08-11","F","1009458","2313833201",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9544
19428,1009459,"1936-10-16","F","1009459","9741935956",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9545
19429,1009460,"1980-06-06","F","1009460","1483296253",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9546
19430,1009461,"1952-02-13","M","1009461","1194578621",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9547
19431,1009462,"1966-07-19","F","1009462","2246353189",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9548
19432,1009463,"1954-02-27","F","1009463","6321995863",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9549
19433,1009464,"1970-03-28","M","1009464","9228756735",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9550
19434,1009465,"1942-03-19","F","1009465","2555791946",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9551
19435,1009466,"1957-05-26","F","1009466","5168734650",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9552
19436,1009467,"1930-09-03","M","1009467","8688289877",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9553
19437,1009468,"1932-04-03","M","1009468","8448142556",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9554
19438,1009469,"1927-10-25","M","1009469","6171759383",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9555
19439,1009470,"1921-06-04","F","1009470","2979375472",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9556
19440,1009471,"1947-03-17","M","1009471","3424735157",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9557
19441,1009472,"1966-07-18","F","1009472","4182999125",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9558
19442,1009473,"1934-01-03","F","1009473","9471163453",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9559
19443,1009474,"1958-06-14","F","1009474","4645403887",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9560
19444,1009475,"1969-11-25","F","1009475","6283156430",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9561
19445,1009476,"1958-07-21","M","1009476","9763121400",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9562
19446,1009477,"1957-05-01","F","1009477","8647891183",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9563
19447,1009478,"1977-09-09","F","1009478","3562758791",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9564
19448,1009479,"1946-05-25","M","1009479","8079714862",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9565
19449,1009480,"1952-05-04","F","1009480","3518004942",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9566
19450,1009481,"1945-04-12","F","1009481","3614277008",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9567
19451,1009482,"1980-01-15","F","1009482","1047251829",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9568
19452,1009483,"1940-01-17","F","1009483","1818984761",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9569
19453,1009484,"1978-03-10","F","1009484","5803107430",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9570
19454,1009485,"1941-04-15","F","1009485","3809178949",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9571
19455,1009486,"1959-09-28","F","1009486","8411885845",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9572
19456,1009487,"1956-05-08","F","1009487","6046701130",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9573
19457,1009488,"1971-12-04","M","1009488","1253948524",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9574
19458,1009489,"1944-06-05","F","1009489","7105619143",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9575
19459,1009490,"1941-09-06","F","1009490","1183213714",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9576
19460,1009491,"1952-04-11","F","1009491","4716035129",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9577
19461,1009492,"1922-02-22","F","1009492","7494678461",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9578
19462,1009493,"1951-04-13","M","1009493","8827391266",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9579
19463,1009494,"1935-05-03","M","1009494","4748154145",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9580
19464,1009495,"1921-04-04","F","1009495","8121668994",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",3,"1991-03-17",1,NULL,9581
19465,1009496,"1921-02-17","F","1009496","2526372629",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9582
19466,1009497,"1974-09-14","F","1009497","2982551523",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9583
19467,1009498,"1944-05-12","F","1009498","5782605397",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9584
19468,1009499,"1978-10-24","F","1009499","9288674214",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9585
19469,1009500,"1967-03-13","M","1009500","7744749751",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9586
19470,1009501,"1942-08-07","F","1009501","7869885115",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9587
19471,1009502,"1951-03-09","M","1009502","2913561096",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9588
19472,1009503,"1950-06-22","F","1009503","9375457461",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9589
19473,1009504,"1932-01-07","F","1009504","6822019691",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9590
19474,1009505,"1922-01-04","M","1009505","2541138990",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9591
19475,1009506,"1934-10-02","F","1009506","6793307552",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9592
19476,1009507,"1958-10-25","F","1009507","1644589317",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9593
19477,1009508,"1962-02-05","M","1009508","1813099952",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9594
19478,1009509,"1941-06-27","F","1009509","6172489310",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9595
19479,1009510,"1968-08-01","M","1009510","4851799650",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9596
19480,1009511,"1944-05-20","F","1009511","4488499357",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9597
19481,1009512,"1978-07-27","F","1009512","5268382039",1,"2012-10-05 12:24:32",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9598
19482,1009513,"1935-04-04","M","1009513","6698901197",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9599
19483,1009514,"1969-07-24","F","1009514","1864008868",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9600
19484,1009515,"1932-01-10","M","1009515","5119264032",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9601
19485,1009516,"1971-04-17","F","1009516","2184093327",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9602
19486,1009517,"1946-10-27","F","1009517","8259142838",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9603
19487,1009518,"1929-02-09","M","1009518","4114825507",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9604
19488,1009519,"1942-04-16","F","1009519","4613013968",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9605
19489,1009520,"1965-05-27","M","1009520","3148574313",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9606
19490,1009521,"1962-03-08","F","1009521","9281064994",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9607
19491,1009522,"1974-05-26","F","1009522","6992932513",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9608
19492,1009523,"1922-06-14","F","1009523","1175834859",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",3,"1992-05-27",NULL,NULL,9609
19493,1009524,"1957-08-21","M","1009524","2631662962",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9610
19494,1009525,"1969-04-24","F","1009525","9314354264",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9611
19495,1009526,"1966-05-14","F","1009526","7237398318",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9612
19496,1009527,"1956-12-06","F","1009527","5744734278",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9613
19497,1009528,"1952-10-14","M","1009528","8151353034",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9614
19498,1009529,"1963-06-22","F","1009529","4413985438",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9615
19499,1009530,"1944-02-18","M","1009530","2578464967",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9616
19500,1009531,"1966-10-23","M","1009531","8827468639",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9617
19501,1009532,"1949-12-01","F","1009532","9445101273",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9618
19502,1009533,"1952-12-19","M","1009533","5259398739",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9619
19503,1009534,"1975-06-01","F","1009534","9514797364",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9620
19504,1009535,"1974-07-23","F","1009535","6958107671",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9621
19505,1009536,"1927-09-03","F","1009536","4053648877",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9622
19506,1009537,"1958-08-04","F","1009537","2181699428",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9623
19507,1009538,"1967-04-12","M","1009538","7732123930",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9624
19508,1009539,"1959-03-05","M","1009539","7945585405",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9625
19509,1009540,"1980-01-24","M","1009540","1812979707",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9626
19510,1009541,"1930-01-01","M","1009541","6201838349",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9627
19511,1009542,"1946-03-13","M","1009542","8274834116",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9628
19512,1009543,"1970-03-18","F","1009543","3053867253",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9629
19513,1009544,"1931-11-21","F","1009544","9462143243",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9630
19514,1009545,"1958-06-02","F","1009545","6146861593",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9631
19515,1009546,"1970-07-03","M","1009546","8105439042",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9632
19516,1009547,"1936-04-01","M","1009547","6108132053",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9633
19517,1009548,"1954-10-28","M","1009548","1918781134",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9634
19518,1009549,"1949-02-02","F","1009549","5711948420",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9635
19519,1009550,"1970-02-09","M","1009550","3468569288",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9636
19520,1009551,"1949-12-16","F","1009551","4486505938",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9637
19521,1009552,"1930-10-05","","1009552","6778631683",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9638
19522,1009553,"1947-04-23","M","1009553","4009896793",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9639
19523,1009554,"1971-04-08","M","1009554","4984152287",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9640
19524,1009555,"1972-10-24","F","1009555","6169605256",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9641
19525,1009556,"1947-11-07","F","1009556","1157324357",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9642
19526,1009557,"1938-01-18","F","1009557","5702729244",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9643
19527,1009558,"1977-07-01","F","1009558","2323946247",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9644
19528,1009559,"1964-10-18","M","1009559","9763143413",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9645
19529,1009560,"1978-06-15","F","1009560","3464884590",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9646
19530,1009561,"1933-03-09","F","1009561","3171977574",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9647
19531,1009562,"1942-12-13","F","1009562","2568192522",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9648
19532,1009563,"1979-04-04","F","1009563","2829962059",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9649
19533,1009564,"1947-11-20","F","1009564","7951007807",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9650
19534,1009565,"1930-03-15","F","1009565","6071515772",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9651
19535,1009566,"1951-09-20","F","1009566","9602837891",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9652
19536,1009567,"1974-04-16","M","1009567","5567516868",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9653
19537,1009568,"1957-08-11","M","1009568","3184365143",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9654
19538,1009569,"1929-10-27","F","1009569","8561833365",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9655
19539,1009570,"1929-08-09","F","1009570","5227914259",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9656
19540,1009571,"1947-09-10","M","1009571","4401575688",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9657
19541,1009572,"1944-03-03","F","1009572","9769505320",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9658
19542,1009573,"1922-08-09","F","1009573","5153125486",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9659
19543,1009574,"1977-03-14","F","1009574","8473223103",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9660
19544,1009575,"1934-05-14","M","1009575","8715053559",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9661
19545,1009576,"1961-11-26","M","1009576","5129048078",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9662
19546,1009577,"1960-03-09","M","1009577","1775916717",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9663
19547,1009578,"1922-01-02","M","1009578","3135778725",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9664
19548,1009579,"1953-03-10","F","1009579","6689746433",1,"2012-10-05 12:24:33",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9665
19549,1009580,"1960-12-23","F","1009580","3872583374",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9666
19550,1009581,"1974-12-07","M","1009581","8646501643",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9667
19551,1009582,"1946-08-28","F","1009582","3077964803",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9668
19552,1009583,"1973-12-06","F","1009583","7992488080",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9669
19553,1009584,"1925-01-17","F","1009584","5522881662",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9670
19554,1009585,"1966-10-27","F","1009585","1505444698",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9671
19555,1009586,"1934-11-06","F","1009586","2801197539",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9672
19556,1009587,"1938-04-17","M","1009587","2221818913",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9673
19557,1009588,"1980-04-14","F","1009588","5068529933",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9674
19558,1009589,"1920-09-27","M","1009589","7946081467",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9675
19559,1009590,"1923-12-05","M","1009590","7465537374",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9676
19560,1009591,"1937-06-20","F","1009591","6677139098",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9677
19561,1009592,"1925-08-16","M","1009592","6209309857",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9678
19562,1009593,"1970-02-16","M","1009593","5208775045",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9679
19563,1009594,"1970-01-15","F","1009594","5155653981",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9680
19564,1009595,"1968-09-07","F","1009595","4991222941",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9681
19565,1009596,"1979-06-05","F","1009596","1077379804",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9682
19566,1009597,"1948-06-01","M","1009597","8787119352",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9683
19567,1009598,"1979-01-26","F","1009598","8909191325",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9684
19568,1009599,"1930-09-21","F","1009599","6035963795",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9685
19569,1009600,"1978-04-26","F","1009600","9152454868",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9686
19570,1009601,"1953-01-11","F","1009601","4868392661",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9687
19571,1009602,"1925-12-09","M","1009602","6454547023",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9688
19572,1009603,"1933-11-27","F","1009603","1827013681",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9689
19573,1009604,"1940-11-17","F","1009604","3859998817",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9690
19574,1009605,"1964-09-12","M","1009605","3728667160",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9691
19575,1009606,"1962-09-22","F","1009606","1215135360",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9692
19576,1009607,"1929-12-07","M","1009607","8373848640",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",3,"1999-11-20",1,NULL,9693
19577,1009608,"1949-10-27","M","1009608","8942442026",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9694
19578,1009609,"1925-11-03","F","1009609","9352832513",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9695
19579,1009610,"1975-07-19","F","1009610","5012109845",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9696
19580,1009611,"1937-06-04","F","1009611","7879401183",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9697
19581,1009612,"1920-12-19","F","1009612","6093402548",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9698
19582,1009613,"1954-05-02","F","1009613","4155246914",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9699
19583,1009614,"1957-09-28","F","1009614","4716417176",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9700
19584,1009615,"1974-09-18","F","1009615","7487754864",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9701
19585,1009616,"1968-09-22","M","1009616","5324217075",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9702
19586,1009617,"1927-10-28","F","1009617","6612702575",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9703
19587,1009618,"1938-03-10","F","1009618","7179971251",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9704
19588,1009619,"1949-01-14","F","1009619","7229785325",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9705
19589,1009620,"1977-07-14","M","1009620","4663497942",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9706
19590,1009621,"1972-01-12","F","1009621","7158692476",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9707
19591,1009622,"1941-03-27","F","1009622","5763837958",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9708
19592,1009623,"1967-08-17","M","1009623","1101201073",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9709
19593,1009624,"1937-10-09","M","1009624","7641939474",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9710
19594,1009625,"1954-03-07","M","1009625","9444393676",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9711
19595,1009626,"1971-12-08","F","1009626","4309279492",1,"2012-10-05 12:24:34",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9712
